prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,telefon,COASTAL,kod,ASG_CODE,MODE_ASG,new_list,PRT_CODE,CELLTYPE,region,strat_interval,month,fshinsp_a,num_fish_a,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,date1,DIST,prim1,prim2,MODE2001,TURTLE,GENDER,REEFCODE,AGE,AREA_NC,ART_REEF,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,SPOTTED SEATROUT,2018011227weS:8AM-8PM,2018112271297920180127,2018,7,12,53,12,75,870,8,7,1,3,8,,50,10,1,0,0,0,1,2,2,1297920180127016,7,1,2,,,,,Y,we,1297920180127,3,,1297920180127015,,2,S:8AM-8PM,01,,,HERNANDO,1702,169239,,3,1,,8,1,8,15FEB201809:49,3,8835440102,,,,,,,,,,,1783.1685011,2018011227weS:8AM-8PM,,0,1297920180127016
,RED DRUM,2018011227wdS:8AM-8PM,2018112271297920180130,2018,7,12,75,12,75,841,8,7,1,3,5,0.00,40,2,1,0,1,0,0,3,1,1297920180130001,7,1,1,,,,,Y,wd,1297920180130,3,,1297920180130001,1,2,S:8AM-8PM,01,50,0,LEVY,1400,169290,,3,1,,8,2,1,15FEB201809:49,3,8835440901,,,,,,,,,,,2013.1196679,2018011227wdS:8AM-8PM,,0,1297920180130001
,RED DRUM,2018011227wdS:8AM-8PM,2018112271297920180130,2018,0,21,111,12,75,841,8,7,1,3,5,,2,0,1,0,0,0,1,3,2,1297920180130002,7,1,2,,,,,O,wd,1297920180130,3,,1297920180130001,,2,S:8AM-8PM,01,,,,1402,169290,,3,1,,8,2,8,15FEB201809:49,3,8835440901,,,,,,,,,,,2013.1196679,2018011227wdS:8AM-8PM,,0,1297920180130002
,RED DRUM,2018011227wdS:8AM-8PM,2018112271297920180130,2018,0,21,29,12,75,841,8,7,1,3,5,,2,0,1,0,0,0,1,3,2,1297920180130003,7,1,2,,,,,O,wd,1297920180130,3,,1297920180130001,,2,S:8AM-8PM,01,,,,1404,169290,,3,1,,8,2,8,15FEB201809:49,3,8835440901,,,,,,,,,,,2013.1196679,2018011227wdS:8AM-8PM,,0,1297920180130003
,RED DRUM,2018011227wdS:8AM-8PM,2018112271297920180130,2018,7,12,75,12,75,841,8,7,1,3,3,0.00,5,2,2,1,3,0,0,2,1,1297920180130007,7,1,1,,,,,Y,wd,1297920180130,3,,1297920180130007,1,2,S:8AM-8PM,01,3,0,LEVY,1850,169290,,3,1,,2,2,2,15FEB201809:49,3,8835440901,,,,,,,,,,,9328.7175168,2018011227wdS:8AM-8PM,,0,1297920180130007
,RED DRUM,2018011227wdS:8AM-8PM,2018112271297920180130,2018,7,12,75,12,75,841,8,7,1,3,3,,15,10,0,0,0,1,1,2,2,1297920180130008,7,1,3,,,,,Y,wd,1297920180130,3,,1297920180130007,,2,S:8AM-8PM,01,,,LEVY,1852,169290,,3,1,,8,1,8,15FEB201809:49,3,8835440901,,,,,,,,,,,9328.7175168,2018011227wdS:8AM-8PM,,0,1297920180130007
,,2018021227weS:8AM-8PM,2018112271297920180209,2018,7,12,17,12,17,516,8,7,1,3,1,,4,0,1,0,0,0,0,2,1,1297920180209005,7,1,2,,,,,Y,we,1297920180209,7,,1297920180209005,,2,S:8AM-8PM,02,,,CITRUS,1430,,,3,1,,8,1,8,20MAR201809:39,3,,,,,,,,,,,,1898.2416453,2018021227weS:8AM-8PM,,0,1297920180209005
,,2018021227weS:8AM-8PM,2018112271297920180209,2018,7,12,17,12,17,516,8,7,1,3,1,,4,0,1,0,0,0,1,2,2,1297920180209006,7,1,2,,,,,Y,we,1297920180209,7,,1297920180209005,,2,S:8AM-8PM,02,,,CITRUS,1432,,,3,1,,8,2,8,20MAR201809:39,3,,,,,,,,,,,,1898.2416453,2018021227weS:8AM-8PM,,0,1297920180209006
,,2018021227weS:8AM-8PM,2018112271297920180209,2018,0,99,998,12,17,516,8,7,1,3,3.5,0.00,200,0,1,2,0,0,0,2,1,1297920180209007,7,1,2,,,,,O,we,1297920180209,7,,1297920180209007,1,2,S:8AM-8PM,02,,,,1505,,,3,1,,8,2,8,20MAR201809:39,3,,,,,,,,,,,,1898.2416453,2018021227weS:8AM-8PM,,0,1297920180209007
,,2018021227weS:8AM-8PM,2018112271297920180209,2018,0,99,998,12,17,516,8,7,1,3,3.5,0.00,200,0,1,2,0,0,1,2,2,1297920180209008,7,1,2,,,,,O,we,1297920180209,7,,1297920180209007,1,2,S:8AM-8PM,02,,,,1507,,,3,1,,8,1,8,20MAR201809:39,3,,,,,,,,,,,,1898.2416453,2018021227weS:8AM-8PM,,0,1297920180209008
RED DRUM,SPOTTED SEATROUT,2018021227weS:8AM-8PM,2018112271297920180209,2018,7,12,83,12,17,516,8,7,1,3,6,0.00,4,0,1,1,1,0,0,2,1,1297920180209009,7,1,1,,,,,Y,we,1297920180209,7,,1297920180209009,1,2,S:8AM-8PM,02,1,0,MARION,1515,169239,169290,3,1,,8,2,1,20MAR201809:39,3,8835440102,8835440901,,,,,,,,,,1898.2416453,2018021227weS:8AM-8PM,,0,1297920180209009
RED DRUM,SPOTTED SEATROUT,2018021227weS:8AM-8PM,2018112271297920180209,2018,7,12,83,12,17,516,8,7,1,3,6,0.00,0,0,1,2,0,0,1,2,2,1297920180209010,7,1,2,,,,,Y,we,1297920180209,7,,1297920180209009,1,2,S:8AM-8PM,02,,,MARION,1517,169239,169290,3,1,,8,2,8,20MAR201809:39,3,8835440102,8835440901,,,,,,,,,,1898.2416453,2018021227weS:8AM-8PM,,0,1297920180209010
,SPOTTED SEATROUT,2018021227weS:8AM-8PM,2018112271297920180209,2018,7,12,17,12,17,516,8,7,1,3,3,,6,0,1,0,0,0,0,2,1,1297920180209011,7,1,2,,,,,Y,we,1297920180209,7,,1297920180209011,,2,S:8AM-8PM,02,,,CITRUS,1525,169239,,3,1,,8,2,8,20MAR201809:39,3,8835440102,,,,,,,,,,,1898.2416453,2018021227weS:8AM-8PM,,0,1297920180209011
,SPOTTED SEATROUT,2018021227weS:8AM-8PM,2018112271297920180209,2018,7,12,23,12,17,516,8,7,1,3,3,0.00,10,0,1,1,0,0,1,2,2,1297920180209012,7,1,2,,,,,Y,we,1297920180209,7,,1297920180209011,1,2,S:8AM-8PM,02,,,COLUMBIA,1527,169239,,3,1,,8,2,8,20MAR201809:39,3,8835440102,,,,,,,,,,,1898.2416453,2018021227weS:8AM-8PM,,0,1297920180209012
,SPOTTED SEATROUT,2018021227weS:8AM-8PM,2018112271297920180209,2018,7,12,17,12,17,516,8,7,1,3,6,,30,6,1,0,0,0,0,1,8,1297920180209013,7,1,2,,,,,Y,we,1297920180209,7,,1297920180209013,,2,S:8AM-8PM,02,,,CITRUS,1530,169239,,3,1,,8,2,8,20MAR201809:39,3,8835440102,,,,,,,,,,,1898.2416453,2018021227weS:8AM-8PM,,0,1297920180209013
,GRAY SNAPPER,2018021227weS:8AM-8PM,2018112271297920180209,2018,7,12,17,12,17,516,8,7,1,3,4.5,0.00,24,4,3,0,1,0,0,4,1,1297920180209014,7,1,1,,,,,Y,we,1297920180209,7,,1297920180209014,1,2,S:8AM-8PM,02,4,0,CITRUS,1535,168848,,3,1,,2,2,2,20MAR201809:39,3,8835360102,,,,,,,,,,,1898.2416453,2018021227weS:8AM-8PM,,0,1297920180209014
,GRAY SNAPPER,2018021227weS:8AM-8PM,2018112271297920180209,2018,7,12,17,12,17,516,8,7,1,3,4.5,,24,4,0,0,0,1,1,4,2,1297920180209015,7,1,3,,,,,Y,we,1297920180209,7,,1297920180209014,,2,S:8AM-8PM,02,,,CITRUS,1537,168848,,3,1,,8,2,8,20MAR201809:39,3,8835360102,,,,,,,,,,,1898.2416453,2018021227weS:8AM-8PM,,0,1297920180209014
,GRAY SNAPPER,2018021227weS:8AM-8PM,2018112271297920180209,2018,6,12,19,12,17,516,8,7,1,3,4.5,,10,6,0,0,0,1,1,4,2,1297920180209016,7,1,3,,,,,O,we,1297920180209,7,,1297920180209014,,2,S:8AM-8PM,02,,,CLAY,1539,168848,,3,1,,8,2,8,20MAR201809:39,3,8835360102,,,,,,,,,,,1898.2416453,2018021227weS:8AM-8PM,,0,1297920180209014
,GRAY SNAPPER,2018021227weS:8AM-8PM,2018112271297920180209,2018,7,12,17,12,17,516,8,7,1,3,4.5,,24,4,1,0,0,0,1,4,2,1297920180209017,7,1,2,,,,,Y,we,1297920180209,7,,1297920180209014,,2,S:8AM-8PM,02,,,CITRUS,1540,168848,,3,1,,8,2,8,20MAR201809:39,3,8835360102,,,,,,,,,,,1898.2416453,2018021227weS:8AM-8PM,,0,1297920180209017
,GRAY SNAPPER,2018021227weS:8AM-8PM,2018112271297920180209,2018,7,12,17,12,17,516,8,7,1,3,4,,50,8,1,0,0,0,0,2,1,1297920180209018,7,1,2,,,,,Y,we,1297920180209,7,,1297920180209018,,2,S:8AM-8PM,02,,,CITRUS,1541,168848,,3,1,,8,2,8,20MAR201809:39,3,8835360102,,,,,,,,,,,1898.2416453,2018021227weS:8AM-8PM,,0,1297920180209018
,GRAY SNAPPER,2018021227weS:8AM-8PM,2018112271297920180209,2018,7,12,17,12,17,516,8,7,1,3,4,0.00,50,8,1,2,0,0,1,2,2,1297920180209019,7,1,2,,,,,Y,we,1297920180209,7,,1297920180209018,1,2,S:8AM-8PM,02,,,CITRUS,1542,168848,,3,1,,8,2,8,20MAR201809:39,3,8835360102,,,,,,,,,,,1898.2416453,2018021227weS:8AM-8PM,,0,1297920180209019
,,2018021227weS:8AM-8PM,2018112271297920180209,2018,0,99,998,12,17,516,8,7,1,3,1,,40,3,1,0,0,0,0,2,1,1297920180209022,7,1,2,,,,,O,we,1297920180209,7,,1297920180209022,,2,S:8AM-8PM,02,,,,1610,,,3,1,,8,1,8,20MAR201809:39,3,,,,,,,,,,,,1898.2416453,2018021227weS:8AM-8PM,,0,1297920180209022
,,2018021227weS:8AM-8PM,2018112271297920180209,2018,0,99,998,12,17,516,8,7,1,3,1,,20,3,1,0,0,0,1,2,2,1297920180209023,7,1,2,,,,,O,we,1297920180209,7,,1297920180209022,,2,S:8AM-8PM,02,,,,1612,,,3,1,,8,1,8,20MAR201809:39,3,,,,,,,,,,,,1898.2416453,2018021227weS:8AM-8PM,,0,1297920180209023
,,2018021227weS:8AM-8PM,2018112271297920180209,2018,7,12,17,12,17,516,8,7,1,3,1.5,0.00,24,6,1,1,0,0,0,2,1,1297920180209024,7,1,2,,,,,Y,we,1297920180209,7,,1297920180209024,1,2,S:8AM-8PM,02,,,CITRUS,1700,,,3,1,,8,1,8,20MAR201809:39,3,,,,,,,,,,,,3465.9939228,2018021227weS:8AM-8PM,,0,1297920180209024
,,2018021227weS:8AM-8PM,2018112271297920180209,2018,7,12,17,12,17,516,8,7,1,3,1.5,0.00,24,6,1,1,0,0,1,2,2,1297920180209025,7,1,2,,,,,Y,we,1297920180209,7,,1297920180209024,1,2,S:8AM-8PM,02,,,CITRUS,1702,,,3,1,,8,2,8,20MAR201809:39,3,,,,,,,,,,,,3465.9939228,2018021227weS:8AM-8PM,,0,1297920180209025
RED DRUM,SPOTTED SEATROUT,2018021227weS:8AM-8PM,2018112271297920180209,2018,6,12,69,12,17,516,8,7,1,3,4,0.00,65,16,1,2,0,0,0,2,1,1297920180209026,7,1,2,,,,,O,we,1297920180209,7,,1297920180209026,1,2,S:8AM-8PM,02,,,LAKE,1730,169239,169290,3,1,,8,1,8,20MAR201809:39,3,8835440102,8835440901,,,,,,,,,,3465.9939228,2018021227weS:8AM-8PM,,0,1297920180209026
RED DRUM,SPOTTED SEATROUT,2018021227weS:8AM-8PM,2018112271297920180209,2018,6,12,69,12,17,516,8,7,1,3,4,0.00,20,8,1,1,0,0,1,2,2,1297920180209027,7,1,2,,,,,O,we,1297920180209,7,,1297920180209026,1,2,S:8AM-8PM,02,,,LAKE,1732,169239,169290,3,1,,8,2,8,20MAR201809:39,3,8835440102,8835440901,,,,,,,,,,3465.9939228,2018021227weS:8AM-8PM,,0,1297920180209027
,,2018021227wdS:8AM-8PM,2018112271297920180212,2018,7,12,101,12,101,327,8,7,1,3,1.5,0.00,60,0,1,1,0,0,0,2,1,1297920180212007,7,1,2,,,,,Y,wd,1297920180212,1,,1297920180212007,1,2,S:8AM-8PM,02,,,PASCO,1330,,,3,1,,8,1,8,20MAR201809:39,3,,,,,,,,,,,,4606.7740824,2018021227wdS:8AM-8PM,,0,1297920180212007
,,2018021227wdS:8AM-8PM,2018112271297920180212,2018,7,12,101,12,101,327,8,7,1,3,1.5,,5,0,1,0,0,0,1,2,2,1297920180212008,7,1,2,,,,,Y,wd,1297920180212,1,,1297920180212007,,2,S:8AM-8PM,02,,,PASCO,1332,,,3,1,,8,2,8,20MAR201809:39,3,,,,,,,,,,,,4606.7740824,2018021227wdS:8AM-8PM,,0,1297920180212008
,SPOTTED SEATROUT,2018021227wdS:8AM-8PM,2018112271297920180212,2018,5,51,73,12,101,327,8,7,1,3,5,,5,5,1,0,0,0,0,1,8,1297920180212018,7,1,2,,,,,O,wd,1297920180212,1,,1297920180212018,,2,S:8AM-8PM,02,,,GLOUCESTER,1520,169239,,3,1,,8,1,8,20MAR201809:39,3,8835440102,,,,,,,,,,,4506.0008993,2018021227wdS:8AM-8PM,,0,1297920180212018
RED DRUM,COMMON SNOOK,2018021227weS:8AM-8PM,2018112271297920180216,2018,7,12,17,12,17,472,8,7,1,3,2,0.00,30,6,1,1,0,0,0,1,8,1297920180216001,7,1,2,,,,,Y,we,1297920180216,5,,1297920180216001,1,2,S:8AM-8PM,02,,,CITRUS,1420,167648,169290,3,1,,8,1,8,20MAR201809:39,3,8835010105,8835440901,,,,,,,,,,2116.3548844,2018021227weS:8AM-8PM,,0,1297920180216001
,,2018021227weS:8AM-8PM,2018112271297920180216,2018,0,26,125,12,17,472,8,7,1,3,4,,20,2,1,0,0,0,0,2,1,1297920180216002,7,1,2,,,,,O,we,1297920180216,5,,1297920180216002,,2,S:8AM-8PM,02,,,,1620,,,3,1,,8,2,8,20MAR201809:39,3,,,,,,,,,,,,2116.3548844,2018021227weS:8AM-8PM,,0,1297920180216002
,,2018021227weS:8AM-8PM,2018112271297920180216,2018,0,26,125,12,17,472,8,7,1,3,4,,20,2,1,0,0,0,1,2,2,1297920180216003,7,1,2,,,,,O,we,1297920180216,5,,1297920180216002,,2,S:8AM-8PM,02,,,,1622,,,3,1,,8,2,8,20MAR201809:39,3,,,,,,,,,,,,2116.3548844,2018021227weS:8AM-8PM,,0,1297920180216003
,SPOTTED SEATROUT,2018021227weS:8AM-8PM,2018112271297920180216,2018,7,12,101,12,17,472,8,7,1,3,3,0.00,50,3,1,0,1,0,0,2,1,1297920180216004,7,1,1,,,,,Y,we,1297920180216,5,,1297920180216004,1,2,S:8AM-8PM,02,1,0,PASCO,1645,169239,,3,1,,8,2,1,20MAR201809:39,3,8835440102,,,,,,,,,,,2116.3548844,2018021227weS:8AM-8PM,,0,1297920180216004
,SPOTTED SEATROUT,2018021227weS:8AM-8PM,2018112271297920180216,2018,7,12,101,12,17,472,8,7,1,3,3,,50,3,1,0,0,0,1,2,2,1297920180216005,7,1,2,,,,,Y,we,1297920180216,5,,1297920180216004,,2,S:8AM-8PM,02,,,PASCO,1647,169239,,3,1,,8,2,8,20MAR201809:39,3,8835440102,,,,,,,,,,,2116.3548844,2018021227weS:8AM-8PM,,0,1297920180216005
COMMON SNOOK,RED DRUM,2018021227weS:8AM-8PM,2018112271297920180218,2018,7,12,101,12,17,495,8,7,1,3,4.5,0.00,30,3,1,2,0,0,0,1,8,1297920180218001,7,1,2,,,,,Y,we,1297920180218,3,,1297920180218001,1,2,S:8AM-8PM,02,,,PASCO,945,169290,167648,3,1,,8,2,8,20MAR201809:39,3,8835440901,8835010105,,,,,,,,,,5432.1829965,2018021227weS:8AM-8PM,,0,1297920180218001
,RED DRUM,2018021227weS:8AM-8PM,2018112271297920180218,2018,6,12,69,12,17,495,8,7,1,3,3,0.00,40,0,1,1,0,0,0,2,1,1297920180218002,7,1,2,,,,,O,we,1297920180218,3,,1297920180218002,1,2,S:8AM-8PM,02,,,LAKE,1015,169290,,3,1,,8,2,8,20MAR201809:39,3,8835440901,,,,,,,,,,,5432.1829965,2018021227weS:8AM-8PM,,0,1297920180218002
,RED DRUM,2018021227weS:8AM-8PM,2018112271297920180218,2018,6,12,69,12,17,495,8,7,1,3,3,,40,0,1,0,0,0,1,2,2,1297920180218003,7,1,2,,,,,O,we,1297920180218,3,,1297920180218002,,2,S:8AM-8PM,02,,,LAKE,1017,169290,,3,1,,8,2,8,20MAR201809:39,3,8835440901,,,,,,,,,,,5432.1829965,2018021227weS:8AM-8PM,,0,1297920180218003
,RED DRUM,2018021227weS:8AM-8PM,2018112271297920180218,2018,6,12,127,12,17,495,8,7,1,3,3,,3,0,1,0,0,0,0,1,8,1297920180218004,7,1,2,,,,,O,we,1297920180218,3,,1297920180218004,,2,S:8AM-8PM,02,,,VOLUSIA,1018,169290,,3,1,,8,2,8,20MAR201809:39,3,8835440901,,,,,,,,,,,5432.1829965,2018021227weS:8AM-8PM,,0,1297920180218004
,RED DRUM,2018021227weS:8AM-8PM,2018112271297920180218,2018,7,12,83,12,17,495,8,7,1,3,3,0.00,12,0,1,1,0,0,0,1,8,1297920180218005,7,1,2,,,,,Y,we,1297920180218,3,,1297920180218005,1,2,S:8AM-8PM,02,,,MARION,1019,169290,,3,1,,8,1,8,20MAR201809:39,3,8835440901,,,,,,,,,,,5432.1829965,2018021227weS:8AM-8PM,,0,1297920180218005
,RED DRUM,2018021227weS:8AM-8PM,2018112271297920180218,2018,7,12,83,12,17,495,8,7,1,3,3,0.00,60,0,1,0,1,0,0,1,8,1297920180218006,7,1,1,,,,,Y,we,1297920180218,3,,1297920180218006,1,2,S:8AM-8PM,02,1,0,MARION,1021,169290,,3,1,,8,1,1,20MAR201809:39,3,8835440901,,,,,,,,,,,5432.1829965,2018021227weS:8AM-8PM,,0,1297920180218006
,,2018021227weS:8AM-8PM,2018112271297920180218,2018,6,12,107,12,17,495,8,7,1,3,4,0.00,3,0,1,2,1,0,0,1,8,1297920180218007,7,1,1,,,,,O,we,1297920180218,3,,1297920180218007,1,2,S:8AM-8PM,02,1,0,PUTNAM,1045,,,3,1,,8,2,1,20MAR201809:39,3,,,,,,,,,,,,5432.1829965,2018021227weS:8AM-8PM,,0,1297920180218007
,,2018021227weS:8AM-8PM,2018112271297920180218,2018,6,12,107,12,17,495,8,7,1,3,4,0.00,0,0,1,2,0,0,0,1,8,1297920180218008,7,1,2,,,,,O,we,1297920180218,3,,1297920180218008,1,2,S:8AM-8PM,02,,,PUTNAM,1047,,,3,1,,8,2,8,20MAR201809:39,3,,,,,,,,,,,,5432.1829965,2018021227weS:8AM-8PM,,0,1297920180218008
,SPOTTED SEATROUT,2018021227weS:8AM-8PM,2018112271297920180218,2018,7,12,17,12,17,495,8,7,1,3,2,,0,0,1,0,0,0,0,2,1,1297920180218009,7,1,2,,,,,Y,we,1297920180218,3,,1297920180218009,,2,S:8AM-8PM,02,,,CITRUS,1110,169239,,3,1,,8,2,8,20MAR201809:39,3,8835440102,,,,,,,,,,,494.57356103,2018021227weS:8AM-8PM,,0,1297920180218009
,SPOTTED SEATROUT,2018021227weS:8AM-8PM,2018112271297920180218,2018,7,12,17,12,17,495,8,7,1,3,2,,0,0,1,0,0,0,1,2,2,1297920180218010,7,1,2,,,,,Y,we,1297920180218,3,,1297920180218009,,2,S:8AM-8PM,02,,,CITRUS,1112,169239,,3,1,,8,2,8,20MAR201809:39,3,8835440102,,,,,,,,,,,494.57356103,2018021227weS:8AM-8PM,,0,1297920180218010
,RED DRUM,2018021227weS:8AM-8PM,2018112271297920180218,2018,7,12,17,12,17,495,8,7,1,3,3.5,0.00,50,2,1,1,1,0,0,1,8,1297920180218011,7,1,1,,,,,Y,we,1297920180218,3,,1297920180218011,1,2,S:8AM-8PM,02,1,0,CITRUS,1200,169290,,3,1,,8,1,1,20MAR201809:39,3,8835440901,,,,,,,,,,,494.57356103,2018021227weS:8AM-8PM,,0,1297920180218011
,SPOTTED SEATROUT,2018021227weS:8AM-8PM,2018112271297920180218,2018,4,33,3,12,17,495,8,7,1,3,4.5,0.00,30,15,1,1,0,0,0,1,8,1297920180218012,7,1,2,,,,,O,we,1297920180218,3,,1297920180218012,1,2,S:8AM-8PM,02,,,,1300,169239,,3,1,,8,2,8,20MAR201809:39,3,8835440102,,,,,,,,,,,494.57356103,2018021227weS:8AM-8PM,,0,1297920180218012
COMMON SNOOK,SPOTTED SEATROUT,2018021227weS:8AM-8PM,2018112271297920180218,2018,7,12,17,12,17,495,8,7,1,3,3.5,,180,20,1,0,0,0,0,1,8,1297920180218013,7,1,2,,,,,Y,we,1297920180218,3,,1297920180218013,,2,S:8AM-8PM,02,,,CITRUS,1325,169239,167648,3,1,,8,1,8,20MAR201809:39,3,8835440102,8835010105,,,,,,,,,,494.57356103,2018021227weS:8AM-8PM,,0,1297920180218013
,SPOTTED SEATROUT,2018021227weS:8AM-8PM,2018112271297920180218,2018,7,12,17,12,17,495,8,7,1,3,6,0.00,112,4,1,1,0,0,0,1,8,1297920180218014,7,1,2,,,,,Y,we,1297920180218,3,,1297920180218014,1,2,S:8AM-8PM,02,,,CITRUS,1340,169239,,3,1,,8,1,8,20MAR201809:39,3,8835440102,,,,,,,,,,,494.57356103,2018021227weS:8AM-8PM,,0,1297920180218014
,SPOTTED SEATROUT,2018021227weS:8AM-8PM,2018112271297920180218,2018,7,12,17,12,17,495,8,7,1,3,6,0.00,3,3,1,1,1,0,0,1,8,1297920180218015,7,1,1,,,,,Y,we,1297920180218,3,,1297920180218015,1,2,S:8AM-8PM,02,2,0,CITRUS,1342,169239,,3,1,,8,1,1,20MAR201809:39,3,8835440102,,,,,,,,,,,494.57356103,2018021227weS:8AM-8PM,,0,1297920180218015
,SPOTTED SEATROUT,2018021227weS:8AM-8PM,2018112271297920180218,2018,6,13,257,12,17,495,8,7,1,3,3,0.00,0,0,1,0,1,0,0,1,8,1297920180218016,7,1,1,,,,,O,we,1297920180218,3,,1297920180218016,1,2,S:8AM-8PM,02,1,0,,1350,169239,,3,1,,8,2,1,20MAR201809:39,3,8835440102,,,,,,,,,,,494.57356103,2018021227weS:8AM-8PM,,0,1297920180218016
,RED DRUM,2018021227weS:8AM-8PM,2018112271297920180225,2018,7,12,53,12,53,976,8,7,1,3,4,0.00,20,5,1,1,1,0,0,3,1,1297920180225001,7,1,1,,,,,Y,we,1297920180225,7,,1297920180225001,1,2,S:8AM-8PM,02,1,0,HERNANDO,1100,169290,,3,1,,8,1,1,20MAR201809:39,3,8835440901,,,,,,,,,,,2022.3508775,2018021227weS:8AM-8PM,,0,1297920180225001
,RED DRUM,2018021227weS:8AM-8PM,2018112271297920180225,2018,7,12,53,12,53,976,8,7,1,3,4,0.00,20,5,1,2,0,0,1,3,2,1297920180225002,7,1,2,,,,,Y,we,1297920180225,7,,1297920180225001,1,2,S:8AM-8PM,02,,,HERNANDO,1102,169290,,3,1,,8,1,8,20MAR201809:39,3,8835440901,,,,,,,,,,,2022.3508775,2018021227weS:8AM-8PM,,0,1297920180225002
,RED DRUM,2018021227weS:8AM-8PM,2018112271297920180225,2018,7,12,53,12,53,976,8,7,1,3,4,0.00,12,2,1,2,0,0,1,3,2,1297920180225003,7,1,2,,,,,Y,we,1297920180225,7,,1297920180225001,1,2,S:8AM-8PM,02,,,HERNANDO,1104,169290,,3,1,,8,2,8,20MAR201809:39,3,8835440901,,,,,,,,,,,2022.3508775,2018021227weS:8AM-8PM,,0,1297920180225003
COMMON SNOOK,RED DRUM,2018021227weS:8AM-8PM,2018112271297920180225,2018,7,12,53,12,53,976,8,7,1,3,2,0.00,30,5,1,1,0,0,0,2,1,1297920180225004,7,1,2,,,,,Y,we,1297920180225,7,,1297920180225004,1,2,S:8AM-8PM,02,,,HERNANDO,1115,169290,167648,3,1,,8,1,8,20MAR201809:39,3,8835440901,8835010105,,,,,,,,,,2022.3508775,2018021227weS:8AM-8PM,,0,1297920180225004
COMMON SNOOK,RED DRUM,2018021227weS:8AM-8PM,2018112271297920180225,2018,7,12,53,12,53,976,8,7,1,3,2,0.00,30,2,1,1,0,0,1,2,2,1297920180225005,7,1,2,,,,,Y,we,1297920180225,7,,1297920180225004,1,2,S:8AM-8PM,02,,,HERNANDO,1117,169290,167648,3,1,,8,1,8,20MAR201809:39,3,8835440901,8835010105,,,,,,,,,,2022.3508775,2018021227weS:8AM-8PM,,0,1297920180225005
,SPOTTED SEATROUT,2018021227weS:8AM-8PM,2018112271297920180225,2018,7,12,53,12,53,976,8,7,1,3,4,,75,15,1,0,0,0,0,1,8,1297920180225006,7,1,2,,,,,Y,we,1297920180225,7,,1297920180225006,,2,S:8AM-8PM,02,,,HERNANDO,1135,169239,,3,1,,8,1,8,20MAR201809:39,3,8835440102,,,,,,,,,,,2022.3508775,2018021227weS:8AM-8PM,,0,1297920180225006
,SPOTTED SEATROUT,2018021227weS:8AM-8PM,2018112271297920180225,2018,7,12,53,12,53,976,8,7,1,3,1,,20,0,1,0,0,0,0,2,1,1297920180225011,7,1,2,,,,,Y,we,1297920180225,7,,1297920180225011,,2,S:8AM-8PM,02,,,HERNANDO,1213,169239,,3,1,,8,2,8,20MAR201809:39,3,8835440102,,,,,,,,,,,2022.3508775,2018021227weS:8AM-8PM,,0,1297920180225011
,SPOTTED SEATROUT,2018021227weS:8AM-8PM,2018112271297920180225,2018,7,12,53,12,53,976,8,7,1,3,1,,20,0,1,0,0,0,1,2,2,1297920180225012,7,1,2,,,,,Y,we,1297920180225,7,,1297920180225011,,2,S:8AM-8PM,02,,,HERNANDO,1214,169239,,3,1,,8,2,8,20MAR201809:39,3,8835440102,,,,,,,,,,,2022.3508775,2018021227weS:8AM-8PM,,0,1297920180225012
,,2018021227weS:8AM-8PM,2018112271297920180225,2018,7,12,53,12,53,976,8,7,1,3,3,0.00,40,1,1,0,1,0,0,2,1,1297920180225017,7,1,1,,,,,Y,we,1297920180225,7,,1297920180225017,1,2,S:8AM-8PM,02,1,0,HERNANDO,1320,,,3,1,,8,1,1,20MAR201809:39,3,,,,,,,,,,,,2022.3508775,2018021227weS:8AM-8PM,,0,1297920180225017
,,2018021227weS:8AM-8PM,2018112271297920180225,2018,7,12,53,12,53,976,8,7,1,3,3,,0,0,1,0,0,0,1,2,2,1297920180225018,7,1,2,,,,,Y,we,1297920180225,7,,1297920180225017,,2,S:8AM-8PM,02,,,HERNANDO,1322,,,3,1,,8,2,8,20MAR201809:39,3,,,,,,,,,,,,2022.3508775,2018021227weS:8AM-8PM,,0,1297920180225018
COMMON SNOOK,RED DRUM,2018021227weS:8AM-8PM,2018112271297920180225,2018,7,12,53,12,53,976,8,7,1,3,7,0.00,30,3,1,3,0,0,0,1,8,1297920180225019,7,1,2,,,,,Y,we,1297920180225,7,,1297920180225019,1,2,S:8AM-8PM,02,,,HERNANDO,1330,169290,167648,3,1,,8,1,8,20MAR201809:39,3,8835440901,8835010105,,,,,,,,,,2022.3508775,2018021227weS:8AM-8PM,,0,1297920180225019
