prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,telefon,COASTAL,kod,new_list,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,region,strat_interval,month,fshinsp_a,num_fish_a,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,date1,DIST,prim1,prim2,MODE2001,TURTLE,GENDER,REEFCODE,AGE,AREA_NC,ART_REEF,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,STRIPED MULLET,2018111317weS:8AM-8PM,2018613171657420181104,2018,6,13,39,13,127,17,8,7,3,5,4,0.00,12,2,2,4,3,0,0,2,1,1657420181104006,6,6,1,,5.00,,,Y,we,,1657420181104,3,1657420181104006,1,1,S:8AM-8PM,11,8,11,CAMDEN,1258,170335,,,1,,2,1,2,17JAN19:08:35,8,8836010101,,8,,1,,68,,2,,,482.37113113,2018111317weS:8AM-8PM,,0,1657420181104006
,STRIPED MULLET,2018111317weS:8AM-8PM,2018613171657420181104,2018,6,13,39,13,127,17,8,7,3,5,4,0.00,12,2,0,3,0,1,1,2,2,1657420181104007,6,6,3,,5.00,,,Y,we,,1657420181104,3,1657420181104006,1,1,S:8AM-8PM,11,,,CAMDEN,1259,170335,,,1,,8,1,8,17JAN19:08:35,8,8836010101,,8,,2,,41,,2,,,482.37113113,2018111317weS:8AM-8PM,,0,1657420181104006
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171657420181104,2018,6,13,127,13,127,17,8,7,3,5,3,0.00,70,12,1,1,0,0,0,1,8,1657420181104008,6,6,2,,4.50,,,Y,we,,1657420181104,3,1657420181104008,1,1,S:8AM-8PM,11,,,GLYNN,1325,169239,169290,,1,,8,1,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,67,,2,,,482.37113113,2018111317weS:8AM-8PM,,0,1657420181104008
,RED DRUM,2018111317weS:8AM-8PM,2018613171657420181104,2018,6,13,255,13,127,17,8,7,3,5,4,0.00,10,3,1,0,4,0,0,2,1,1657420181104009,6,6,1,,4.00,,,N,we,,1657420181104,3,1657420181104009,1,1,S:8AM-8PM,11,4,0,,1402,169290,,,1,,1,1,2,17JAN19:08:35,8,8835440901,,8,,1,,60,,2,,,893.79772489,2018111317weS:8AM-8PM,,0,1657420181104009
,RED DRUM,2018111317weS:8AM-8PM,2018613171657420181104,2018,6,13,231,13,127,17,8,7,3,5,4,0.00,8,1,1,0,2,0,1,2,2,1657420181104010,6,6,1,,4.00,,,N,we,,1657420181104,3,1657420181104009,1,1,S:8AM-8PM,11,2,0,,1403,169290,,,1,,1,1,2,17JAN19:08:35,8,8835440901,,8,,2,,45,,2,,,893.79772489,2018111317weS:8AM-8PM,,0,1657420181104010
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171657420181104,2018,6,13,305,13,127,17,8,7,3,5,7,0.00,1,1,1,2,4,0,0,2,1,1657420181104011,6,6,1,,7.00,,,Y,we,,1657420181104,3,1657420181104011,1,1,S:8AM-8PM,11,4,0,WAYNE,1442,169239,169290,,1,,8,1,1,17JAN19:08:35,8,8835440102,8835440901,8,,1,,65,,2,,,893.79772489,2018111317weS:8AM-8PM,,0,1657420181104011
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171657420181104,2018,6,13,305,13,127,17,8,7,3,5,7,0.00,2,1,1,2,0,0,1,2,2,1657420181104012,6,6,2,,7.00,,,Y,we,,1657420181104,3,1657420181104011,1,1,S:8AM-8PM,11,,,WAYNE,1443,169239,169290,,1,,8,1,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,24,,2,,,893.79772489,2018111317weS:8AM-8PM,,0,1657420181104012
,SHEEPSHEAD,2018111317weS:8AM-8PM,2018613171723420181118,2018,6,13,51,13,51,53,8,7,3,5,1.5,0.00,25,10,1,1,3,0,0,2,1,1723420181118001,6,6,1,,2.50,,,Y,we,,1723420181118,3,1723420181118001,1,1,S:8AM-8PM,11,3,0,CHATHAM,1050,169189,,,1,,1,1,2,17JAN19:08:35,8,8835430301,,8,,1,,64,,2,,,1163.7076367,2018111317weS:8AM-8PM,,0,1723420181118001
,SHEEPSHEAD,2018111317weS:8AM-8PM,2018613171723420181118,2018,6,13,51,13,51,53,8,7,3,5,1.5,0.00,25,10,1,1,3,0,1,2,2,1723420181118002,6,6,1,,2.50,,,Y,we,,1723420181118,3,1723420181118001,1,1,S:8AM-8PM,11,3,0,CHATHAM,1051,169189,,,1,,1,2,2,17JAN19:08:35,8,8835430301,,8,,1,,71,,2,,,1163.7076367,2018111317weS:8AM-8PM,,0,1723420181118002
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171723420181118,2018,6,13,51,13,51,1585,8,7,3,5,2,0.00,2,2,1,1,0,0,0,4,1,1723420181118003,6,6,2,,3.00,,,Y,we,,1723420181118,3,1723420181118003,1,1,S:8AM-8PM,11,,,CHATHAM,1215,169239,169290,,1,,8,1,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,38,,2,,,713.15749589,2018111317weS:8AM-8PM,,0,1723420181118003
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171723420181118,2018,6,13,51,13,51,1585,8,7,3,5,2,,2,2,1,0,0,0,1,4,2,1723420181118004,6,6,2,,3.00,,,Y,we,,1723420181118,3,1723420181118003,,1,S:8AM-8PM,11,,,CHATHAM,1216,169239,169290,,1,,8,2,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,10,,2,,,713.15749589,2018111317weS:8AM-8PM,,0,1723420181118004
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171723420181118,2018,6,13,51,13,51,1585,8,7,3,5,2,,2,2,1,0,0,0,1,4,2,1723420181118005,6,6,2,,3.00,,,Y,we,,1723420181118,3,1723420181118003,,1,S:8AM-8PM,11,,,CHATHAM,1217,169239,169290,,1,,8,2,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,10,,2,,,713.15749589,2018111317weS:8AM-8PM,,0,1723420181118005
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171723420181118,2018,6,13,51,13,51,1585,8,7,3,5,2,,2,2,1,0,0,0,1,4,2,1723420181118006,6,6,2,,3.00,,,Y,we,,1723420181118,3,1723420181118003,,1,S:8AM-8PM,11,,,CHATHAM,1218,169239,169290,,1,,8,2,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,10,,2,,,713.15749589,2018111317weS:8AM-8PM,,0,1723420181118006
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171723420181118,2018,6,13,31,13,51,1585,8,7,3,5,3.5,0.00,10,4,3,3,7,0,0,3,1,1723420181118007,6,6,1,,4.50,,,N,we,,1723420181118,3,1723420181118007,1,1,S:8AM-8PM,11,14,0,,1235,169239,169290,,1,,2,1,2,17JAN19:08:35,8,8835440102,8835440901,8,,1,,38,,2,,,713.15749589,2018111317weS:8AM-8PM,,0,1723420181118007
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171723420181118,2018,6,13,31,13,51,1585,8,7,3,5,3.5,0.00,10,4,0,3,0,1,1,3,2,1723420181118008,6,6,3,,4.50,,,N,we,,1723420181118,3,1723420181118007,1,1,S:8AM-8PM,11,,,,1236,169239,169290,,1,,8,2,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,,,2,,,713.15749589,2018111317weS:8AM-8PM,,0,1723420181118007
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171723420181118,2018,6,13,103,13,51,1585,8,7,3,5,3.5,0.00,10,4,0,2,0,1,1,3,2,1723420181118009,6,6,3,,4.50,,,Y,we,,1723420181118,3,1723420181118007,1,1,S:8AM-8PM,11,,,EFFINGHAM,1237,169239,169290,,1,,8,2,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,54,,2,,,713.15749589,2018111317weS:8AM-8PM,,0,1723420181118007
RED DRUM,SHEEPSHEAD,2018111317weS:8AM-8PM,2018613171723420181118,2018,6,13,51,13,51,1585,8,7,2,5,3,0.00,120,20,1,1,4,0,0,2,1,1723420181118010,6,6,1,,4.00,,,Y,we,,1723420181118,3,1723420181118010,1,1,S:8AM-8PM,11,9,0,CHATHAM,1300,169189,169290,,1,,1,1,2,17JAN19:08:35,8,8835430301,8835440901,8,,1,,34,,2,,,713.15749589,2018111317weS:8AM-8PM,,0,1723420181118010
RED DRUM,SHEEPSHEAD,2018111317weS:8AM-8PM,2018613171723420181118,2018,6,13,51,13,51,1585,8,7,2,5,3,0.00,120,20,1,1,2,0,1,2,2,1723420181118011,6,6,1,,4.00,,,Y,we,,1723420181118,3,1723420181118010,1,1,S:8AM-8PM,11,5,0,CHATHAM,1301,169189,169290,,1,,1,2,2,17JAN19:08:35,8,8835430301,8835440901,8,,1,,34,,2,,,713.15749589,2018111317weS:8AM-8PM,,0,1723420181118011
SPOTTED SEATROUT,RED DRUM,2018121317wdS:8AM-8PM,2018613171751120181205,2018,6,13,29,13,29,47,8,7,2,5,3,,30,0,1,0,0,0,0,2,1,1751120181205001,6,6,2,,4.00,,,Y,wd,,1751120181205,3,1751120181205001,,1,S:8AM-8PM,12,,,BRYAN,1210,169290,169239,,1,,8,1,8,17JAN19:08:35,8,8835440901,8835440102,8,,1,,30,,2,,,8129.273811,2018121317wdS:8AM-8PM,,0,1751120181205001
SPOTTED SEATROUT,RED DRUM,2018121317wdS:8AM-8PM,2018613171751120181205,2018,6,13,29,13,29,47,8,7,2,5,3,,20,0,1,0,0,0,1,2,2,1751120181205002,6,6,2,,4.00,,,Y,wd,,1751120181205,3,1751120181205001,,1,S:8AM-8PM,12,,,BRYAN,1211,169290,169239,,1,,8,1,8,17JAN19:08:35,8,8835440901,8835440102,8,,2,,,,2,,,8129.273811,2018121317wdS:8AM-8PM,,0,1751120181205002
SPOTTED SEATROUT,RED DRUM,2018121317wdS:8AM-8PM,2018613171751120181205,2018,6,13,29,13,29,127,8,7,3,5,3.5,,30,10,1,0,0,0,0,2,1,1751120181205003,6,6,2,,4.00,,,Y,wd,,1751120181205,3,1751120181205003,,1,S:8AM-8PM,12,,,BRYAN,1510,169290,169239,,1,,8,1,8,17JAN19:08:35,8,8835440901,8835440102,8,,1,,20,,2,,,8043.904791,2018121317wdS:8AM-8PM,,0,1751120181205003
SPOTTED SEATROUT,RED DRUM,2018121317wdS:8AM-8PM,2018613171751120181205,2018,6,13,29,13,29,127,8,7,3,5,3.5,,30,10,1,0,0,0,1,2,2,1751120181205004,6,6,2,,4.00,,,Y,wd,,1751120181205,3,1751120181205003,,1,S:8AM-8PM,12,,,BRYAN,1511,169290,169239,,1,,8,1,8,17JAN19:08:35,8,8835440901,8835440102,8,,1,,19,,2,,,8043.904791,2018121317wdS:8AM-8PM,,0,1751120181205004
SPOTTED SEATROUT,RED DRUM,2018121317wdS:8AM-8PM,2018613171751120181205,2018,6,13,29,13,29,127,8,7,3,5,1.5,0.00,30,8,1,0,1,0,0,1,8,1751120181205005,6,6,1,,2.00,,,Y,wd,,1751120181205,3,1751120181205005,1,1,S:8AM-8PM,12,1,0,BRYAN,1515,169290,169239,,1,,8,1,1,17JAN19:08:35,8,8835440901,8835440102,8,,1,,50,,2,,,8043.904791,2018121317wdS:8AM-8PM,,0,1751120181205005
,SPOTTED SEATROUT,2018121317weS:8AM-8PM,2018613171751120181229,2018,6,13,279,13,191,1593,8,7,3,5,3.5,,15,2,1,0,0,0,0,2,1,1751120181229001,6,6,2,,4.00,,,N,we,,1751120181229,3,1751120181229001,,1,S:8AM-8PM,12,,,,1445,169239,,,1,,8,1,8,17JAN19:08:35,8,8835440102,,8,,1,,54,,2,,,913.71752648,2018121317weS:8AM-8PM,,0,1751120181229001
,SPOTTED SEATROUT,2018121317weS:8AM-8PM,2018613171751120181229,2018,6,13,279,13,191,1593,8,7,3,5,3.5,,8,2,1,0,0,0,1,2,2,1751120181229002,6,6,2,,4.00,,,N,we,,1751120181229,3,1751120181229001,,1,S:8AM-8PM,12,,,,1446,169239,,,1,,8,1,8,17JAN19:08:35,8,8835440102,,8,,2,,53,,2,,,913.71752648,2018121317weS:8AM-8PM,,0,1751120181229002
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171776820181102,2018,6,13,51,13,127,17,8,7,3,5,6,0.00,30,5,1,2,1,0,0,1,8,1776820181102001,6,6,1,,6.00,,,Y,we,,1776820181102,3,1776820181102001,1,1,S:8AM-8PM,11,1,0,CHATHAM,1304,169239,169290,,1,,8,1,1,17JAN19:08:35,8,8835440102,8835440901,8,,1,,39,,2,,,555.06308768,2018111317weS:8AM-8PM,,0,1776820181102001
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171776820181102,2018,6,13,183,13,127,17,8,7,3,5,6,0.00,10,2,1,1,4,0,0,1,8,1776820181102002,6,6,1,,6.00,,,Y,we,,1776820181102,3,1776820181102002,1,1,S:8AM-8PM,11,4,0,LONG,1306,169239,169290,,1,,8,1,1,17JAN19:08:35,8,8835440102,8835440901,8,,1,,37,,2,,,555.06308768,2018111317weS:8AM-8PM,,0,1776820181102002
,RED DRUM,2018111317weS:8AM-8PM,2018613171776820181102,2018,6,13,127,13,127,17,8,7,3,5,3.5,0.00,15,4,1,0,6,0,0,1,8,1776820181102003,6,6,1,,4.00,,,Y,we,,1776820181102,3,1776820181102003,1,1,S:8AM-8PM,11,6,0,GLYNN,1321,169290,,,1,,8,1,1,17JAN19:08:35,8,8835440901,,8,,1,,81,,2,,,555.06308768,2018111317weS:8AM-8PM,,0,1776820181102003
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171776820181102,2018,6,13,299,13,127,17,8,7,3,5,5,0.00,20,5,2,3,3,0,0,2,1,1776820181102004,6,6,1,,5.00,,,N,we,,1776820181102,3,1776820181102004,1,1,S:8AM-8PM,11,19,0,,1340,169239,169290,,1,,2,1,2,17JAN19:08:35,8,8835440102,8835440901,8,,1,,34,,2,,,555.06308768,2018111317weS:8AM-8PM,,0,1776820181102004
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171776820181102,2018,6,13,299,13,127,17,8,7,3,5,5,0.00,4,2,0,3,0,1,1,2,2,1776820181102005,6,6,3,,5.00,,,N,we,,1776820181102,3,1776820181102004,1,1,S:8AM-8PM,11,,,,1342,169239,169290,,1,,8,2,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,66,,2,,,555.06308768,2018111317weS:8AM-8PM,,0,1776820181102004
,SPOTTED SEATROUT,2018111317wdS:8AM-8PM,2018613171776820181108,2018,6,12,31,13,127,817,8,7,2,5,10,0.00,28,28,1,1,2,0,0,1,8,1776820181108001,6,6,1,,12.00,,,O,wd,,1776820181108,3,1776820181108001,1,1,S:8AM-8PM,11,16,0,DUVAL,1508,169239,,,1,,8,2,1,17JAN19:08:35,8,8835440102,,8,,1,,10,,2,,,3848.7869806,2018111317wdS:8AM-8PM,,0,1776820181108001
,SPOTTED SEATROUT,2018111317wdS:8AM-8PM,2018613171776820181113,2018,6,13,127,13,127,158,8,7,3,5,5,0.00,15,3,1,5,2,0,0,1,8,1776820181113001,6,6,1,,7.50,,,Y,wd,,1776820181113,3,1776820181113001,1,1,S:8AM-8PM,11,7,0,GLYNN,1359,169239,,,1,,8,1,1,17JAN19:08:35,8,8835440102,,8,,1,,44,,2,,,11248.239858,2018111317wdS:8AM-8PM,,0,1776820181113001
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171776820181117,2018,6,13,31,13,51,53,8,7,2,5,2,0.00,2,0,1,2,0,0,0,2,1,1776820181117001,6,6,2,,4.00,,,N,we,,1776820181117,3,1776820181117001,1,1,S:8AM-8PM,11,,,,1149,169239,169290,,1,,8,1,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,39,,2,,,785.98887127,2018111317weS:8AM-8PM,,0,1776820181117001
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171776820181117,2018,6,13,299,13,51,53,8,7,2,5,2,0.00,4,1,1,2,0,0,1,2,2,1776820181117002,6,6,2,,4.00,,,N,we,,1776820181117,3,1776820181117001,1,1,S:8AM-8PM,11,,,,1151,169239,169290,,1,,8,2,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,66,,2,,,785.98887127,2018111317weS:8AM-8PM,,0,1776820181117002
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171776820181117,2018,6,13,31,13,51,53,8,7,3,5,4,0.00,4,1,1,1,0,0,0,3,1,1776820181117004,6,6,2,,5.00,,,N,we,,1776820181117,3,1776820181117004,1,1,S:8AM-8PM,11,,,,1257,169239,169290,,1,,8,1,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,58,,2,,,785.98887127,2018111317weS:8AM-8PM,,0,1776820181117004
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171776820181117,2018,6,13,31,13,51,53,8,7,3,5,4,0.00,4,1,1,2,0,0,1,3,2,1776820181117005,6,6,2,,5.00,,,N,we,,1776820181117,3,1776820181117004,1,1,S:8AM-8PM,11,,,,1259,169239,169290,,1,,8,1,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,66,,2,,,785.98887127,2018111317weS:8AM-8PM,,0,1776820181117005
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171776820181117,2018,6,13,31,13,51,53,8,7,3,5,4,,4,1,1,0,0,0,1,3,2,1776820181117006,6,6,2,,5.00,,,N,we,,1776820181117,3,1776820181117004,,1,S:8AM-8PM,11,,,,1301,169239,169290,,1,,8,2,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,16,,2,,,785.98887127,2018111317weS:8AM-8PM,,0,1776820181117006
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171776820181118,2018,6,13,267,13,191,820,8,7,2,5,6,0.00,5,0,2,2,3,0,0,2,1,1776820181118001,6,6,1,,8.50,,,N,we,,1776820181118,3,1776820181118001,1,1,S:8AM-8PM,11,18,0,,1520,169239,169290,,1,,2,1,2,17JAN19:08:35,8,8835440102,8835440901,8,,1,,37,,2,,,1163.7076367,2018111317weS:8AM-8PM,,0,1776820181118001
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171776820181118,2018,6,13,267,13,191,820,8,7,2,5,6,0.00,1,0,0,1,0,1,1,2,2,1776820181118002,6,6,3,,8.50,,,N,we,,1776820181118,3,1776820181118001,1,1,S:8AM-8PM,11,,,,1523,169239,169290,,1,,8,2,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,37,,2,,,1163.7076367,2018111317weS:8AM-8PM,,0,1776820181118001
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171776820181118,2018,6,13,267,13,191,820,8,7,3,5,6,0.00,15,3,3,1,4,0,0,3,1,1776820181118003,6,6,1,,8.00,,,N,we,,1776820181118,3,1776820181118003,1,1,S:8AM-8PM,11,26,0,,1630,169239,169290,,1,,2,1,2,17JAN19:08:35,8,8835440102,8835440901,8,,1,,58,,2,,,1163.7076367,2018111317weS:8AM-8PM,,0,1776820181118003
RED DRUM,SPOTTED SEATROUT,2018111317weS:8AM-8PM,2018613171776820181118,2018,6,13,267,13,191,820,8,7,3,5,6,0.00,2,0,0,1,0,1,1,3,2,1776820181118004,6,6,3,,8.00,,,N,we,,1776820181118,3,1776820181118003,1,1,S:8AM-8PM,11,,,,1632,169239,169290,,1,,8,1,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,18,,2,,,1163.7076367,2018111317weS:8AM-8PM,,0,1776820181118003
,SPOTTED SEATROUT,2018121317weS:8AM-8PM,2018613171776820181208,2018,6,13,127,13,127,16,8,7,3,5,4,0.00,30,20,1,1,0,0,0,2,1,1776820181208001,6,6,2,,4.50,,,Y,we,,1776820181208,3,1776820181208001,1,1,S:8AM-8PM,12,,,GLYNN,1143,169239,,,1,,8,1,8,17JAN19:08:35,8,8835440102,,8,,1,,53,,2,,,1163.7076367,2018121317weS:8AM-8PM,,0,1776820181208001
,SPOTTED SEATROUT,2018121317weS:8AM-8PM,2018613171776820181208,2018,6,13,127,13,127,16,8,7,3,5,4,,30,20,1,0,0,0,1,2,2,1776820181208002,6,6,2,,4.50,,,Y,we,,1776820181208,3,1776820181208001,,1,S:8AM-8PM,12,,,GLYNN,1145,169239,,,1,,8,2,8,17JAN19:08:35,8,8835440102,,8,,1,,,,2,,,1163.7076367,2018121317weS:8AM-8PM,,0,1776820181208002
RED DRUM,SPOTTED SEATROUT,2018121317weS:8AM-8PM,2018613171776820181208,2018,6,13,127,13,127,16,8,7,2,5,5,0.00,7,5,2,0,5,0,0,2,1,1776820181208003,6,6,1,,5.00,,,Y,we,,1776820181208,3,1776820181208003,1,1,S:8AM-8PM,12,22,0,GLYNN,1343,169239,169290,,1,,2,2,2,17JAN19:08:35,8,8835440102,8835440901,8,,1,,33,,2,,,1163.7076367,2018121317weS:8AM-8PM,,0,1776820181208003
RED DRUM,SPOTTED SEATROUT,2018121317weS:8AM-8PM,2018613171776820181208,2018,6,13,127,13,127,16,8,7,2,5,5,,7,5,0,0,0,1,1,2,2,1776820181208004,6,6,3,,5.00,,,Y,we,,1776820181208,3,1776820181208003,,1,S:8AM-8PM,12,,,GLYNN,1345,169239,169290,,1,,8,2,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,58,,2,,,1163.7076367,2018121317weS:8AM-8PM,,0,1776820181208003
RED DRUM,SPOTTED SEATROUT,2018121317weS:8AM-8PM,2018613171776820181208,2018,6,13,127,13,127,16,8,7,3,5,2,,5,3,1,0,0,0,0,2,1,1776820181208005,6,6,2,,4.50,,,Y,we,,1776820181208,3,1776820181208005,,1,S:8AM-8PM,12,,,GLYNN,1357,169239,169290,,1,,8,1,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,37,,2,,,1163.7076367,2018121317weS:8AM-8PM,,0,1776820181208005
RED DRUM,SPOTTED SEATROUT,2018121317weS:8AM-8PM,2018613171776820181208,2018,6,13,127,13,127,16,8,7,3,5,2,,5,3,1,0,0,0,1,2,2,1776820181208006,6,6,2,,4.50,,,Y,we,,1776820181208,3,1776820181208005,,1,S:8AM-8PM,12,,,GLYNN,1359,169239,169290,,1,,8,2,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,41,,2,,,1163.7076367,2018121317weS:8AM-8PM,,0,1776820181208006
SPOTTED SEATROUT,RED DRUM,2018121317weS:8AM-8PM,2018613171776820181208,2018,6,13,127,13,127,22,8,7,3,5,6,0.00,10,2,2,0,3,0,0,2,1,1776820181208007,6,6,1,,6.00,,,Y,we,,1776820181208,3,1776820181208007,1,1,S:8AM-8PM,12,9,0,GLYNN,1657,169290,169239,,1,,2,1,2,17JAN19:08:35,8,8835440901,8835440102,8,,1,,46,,2,,,1163.7076367,2018121317weS:8AM-8PM,,0,1776820181208007
SPOTTED SEATROUT,RED DRUM,2018121317weS:8AM-8PM,2018613171776820181208,2018,6,13,299,13,127,22,8,7,3,5,6,,0,0,0,0,0,1,1,2,2,1776820181208008,6,6,3,,6.00,,,N,we,,1776820181208,3,1776820181208007,,1,S:8AM-8PM,12,,,,1659,169290,169239,,1,,8,2,8,17JAN19:08:35,8,8835440901,8835440102,8,,1,,26,,2,,,1163.7076367,2018121317weS:8AM-8PM,,0,1776820181208007
RED DRUM,SPOTTED SEATROUT,2018121317wdS:8AM-8PM,2018613171776820181211,2018,6,13,183,13,127,17,8,7,3,5,6,0.00,50,6,1,2,0,0,0,2,1,1776820181211001,6,6,2,,6.00,,,Y,wd,,1776820181211,3,1776820181211001,1,1,S:8AM-8PM,12,,,LONG,1420,169239,169290,,1,,8,1,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,49,,2,,,2704.5947576,2018121317wdS:8AM-8PM,,0,1776820181211001
RED DRUM,SPOTTED SEATROUT,2018121317wdS:8AM-8PM,2018613171776820181211,2018,6,13,183,13,127,17,8,7,3,5,6,0.00,50,6,1,1,0,0,1,2,2,1776820181211002,6,6,2,,6.00,,,Y,wd,,1776820181211,3,1776820181211001,1,1,S:8AM-8PM,12,,,LONG,1422,169239,169290,,1,,8,2,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,20,,2,,,2704.5947576,2018121317wdS:8AM-8PM,,0,1776820181211002
RED DRUM,SPOTTED SEATROUT,2018121317wdS:8AM-8PM,2018613171776820181211,2018,6,13,127,13,127,17,8,7,3,5,1.5,0.00,60,20,2,1,6,0,0,2,1,1776820181211003,6,6,1,,4.00,,,Y,wd,,1776820181211,3,1776820181211003,1,1,S:8AM-8PM,12,19,0,GLYNN,1426,169239,169290,,1,,2,1,2,17JAN19:08:35,8,8835440102,8835440901,8,,1,,45,,2,,,2704.5947576,2018121317wdS:8AM-8PM,,0,1776820181211003
RED DRUM,SPOTTED SEATROUT,2018121317wdS:8AM-8PM,2018613171776820181211,2018,6,13,25,13,127,17,8,7,3,5,1.5,0.00,20,2,0,1,0,1,1,2,2,1776820181211004,6,6,3,,4.00,,,Y,wd,,1776820181211,3,1776820181211003,1,1,S:8AM-8PM,12,,,BRANTLEY,1428,169239,169290,,1,,8,2,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,63,,2,,,2704.5947576,2018121317wdS:8AM-8PM,,0,1776820181211003
RED DRUM,SPOTTED SEATROUT,2018121317wdS:8AM-8PM,2018613171776820181219,2018,6,13,127,13,127,18,8,7,2,5,2,0.00,80,20,1,1,1,0,0,2,1,1776820181219001,6,6,1,,2.00,,,Y,wd,,1776820181219,3,1776820181219001,1,1,S:8AM-8PM,12,1,0,GLYNN,1140,169239,169290,,1,,8,2,1,17JAN19:08:35,8,8835440102,8835440901,8,,1,,70,,2,,,3550.7172968,2018121317wdS:8AM-8PM,,0,1776820181219001
RED DRUM,SPOTTED SEATROUT,2018121317wdS:8AM-8PM,2018613171776820181219,2018,6,13,127,13,127,18,8,7,2,5,2,0.00,80,30,1,1,1,0,1,2,2,1776820181219002,6,6,1,,2.00,,,Y,wd,,1776820181219,3,1776820181219001,1,1,S:8AM-8PM,12,1,0,GLYNN,1142,169239,169290,,1,,8,1,1,17JAN19:08:35,8,8835440102,8835440901,8,,1,,72,,2,,,3550.7172968,2018121317wdS:8AM-8PM,,0,1776820181219002
RED DRUM,SPOTTED SEATROUT,2018121317wdS:8AM-8PM,2018613171776820181219,2018,6,13,299,13,127,17,8,7,3,5,5,0.00,15,3,1,1,1,0,0,2,1,1776820181219007,6,6,1,,5.00,,,N,wd,,1776820181219,3,1776820181219007,1,1,S:8AM-8PM,12,1,0,,1416,169239,169290,,1,,8,1,1,17JAN19:08:35,8,8835440102,8835440901,8,,1,,42,,2,,,2854.6616141,2018121317wdS:8AM-8PM,,0,1776820181219007
RED DRUM,SPOTTED SEATROUT,2018121317wdS:8AM-8PM,2018613171776820181219,2018,6,13,299,13,127,17,8,7,3,5,5,0.00,15,3,1,1,0,0,1,2,2,1776820181219008,6,6,2,,5.00,,,N,wd,,1776820181219,3,1776820181219007,1,1,S:8AM-8PM,12,,,,1418,169239,169290,,1,,8,2,8,17JAN19:08:35,8,8835440102,8835440901,8,,1,,,,2,,,2854.6616141,2018121317wdS:8AM-8PM,,0,1776820181219008
